Record_id,Date,Year_month,Country,Region,Facility_id,Facility_type,Service_type,Client_age_group,Client_gender,Visit_volume,Direct_cost_usd,Indirect_cost_usd,Total_cost_usd,Social_value_per_visit,Social_value_usd,Roi,Cumulative_visits,Region_lat,Region_lon
1150,2026-04-27,2026-04,Tanzania,Dar es Salaam,Tan_Dar_Mo_2,Mobile Unit,Post-abortion Care,25-34,Female,1,60,15 ,75 ,"1,500 ","1,500 ",19.1 ,126,-6.7924,39.2083
3160,2025-01-20,2025-01,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,35-44,Male,5,225,113 ,338 ,800 ,"4,000 ",10.8 ,5,-6.7924,39.2083
1798,2025-01-22,2025-01,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,45+,Female,7,315,150 ,465 ,800 ,"5,600 ",11.0 ,12,-6.7924,39.2083
8300,2025-01-28,2025-01,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Child Immunization,35-44,Female,11,132,75 ,207 ,250 ,"2,750 ",12.3 ,23,-6.7924,39.2083
2756,2025-02-28,2025-02,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,HIV Testing,25-34,Female,4,80,112 ,192 ,300 ,"1,200 ",5.3 ,27,-6.7924,39.2083
3222,2025-03-17,2025-03,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Post-abortion Care,35-44,Male,3,180,18 ,198 ,"1,500 ","4,500 ",21.7 ,30,-6.7924,39.2083
8062,2025-04-09,2025-04,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,HIV Testing,35-44,Female,2,40,19 ,59 ,300 ,600 ,9.2 ,32,-6.7924,39.2083
3258,2025-05-05,2025-05,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Post-abortion Care,35-44,Female,1,60,28 ,88 ,"1,500 ","1,500 ",16.0 ,33,-6.7924,39.2083
616,2025-05-18,2025-05,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,HIV Testing,45+,Male,1,20,9 ,29 ,300 ,300 ,9.3 ,34,-6.7924,39.2083
4071,2025-06-12,2025-06,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,15-24,Female,6,270,156 ,426 ,800 ,"4,800 ",10.3 ,40,-6.7924,39.2083
7500,2025-06-14,2025-06,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Post-abortion Care,15-24,Female,1,60,21 ,81 ,"1,500 ","1,500 ",17.6 ,41,-6.7924,39.2083
5929,2025-06-15,2025-06,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Post-abortion Care,25-34,Male,2,120,55 ,175 ,"1,500 ","3,000 ",16.1 ,43,-6.7924,39.2083
772,2025-06-28,2025-06,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Post-abortion Care,15-24,Male,1,60,13 ,73 ,"1,500 ","1,500 ",19.6 ,44,-6.7924,39.2083
7341,2025-06-28,2025-06,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Child Immunization,15-24,Male,8,96,149 ,245 ,250 ,"2,000 ",7.2 ,52,-6.7924,39.2083
6816,2025-07-06,2025-07,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Child Immunization,15-24,Male,4,48,29 ,77 ,250 ,"1,000 ",12.1 ,56,-6.7924,39.2083
8776,2025-07-18,2025-07,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,15-24,Female,1,45,15 ,60 ,800 ,800 ,12.3 ,57,-6.7924,39.2083
2915,2025-08-09,2025-08,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,45+,Female,6,270,169 ,439 ,800 ,"4,800 ",9.9 ,63,-6.7924,39.2083
8879,2025-08-19,2025-08,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,15-24,Male,6,270,161 ,431 ,800 ,"4,800 ",10.1 ,69,-6.7924,39.2083
7685,2025-09-14,2025-09,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Child Immunization,15-24,Female,11,132,148 ,280 ,250 ,"2,750 ",8.8 ,80,-6.7924,39.2083
7757,2025-10-16,2025-10,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,HIV Testing,35-44,Male,3,60,36 ,96 ,300 ,900 ,8.4 ,83,-6.7924,39.2083
3454,2025-10-19,2025-10,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Post-abortion Care,35-44,Female,2,120,58 ,178 ,"1,500 ","3,000 ",15.9 ,85,-6.7924,39.2083
4988,2025-11-03,2025-11,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,HIV Testing,45+,Male,4,80,27 ,107 ,300 ,"1,200 ",10.2 ,89,-6.7924,39.2083
4838,2025-11-21,2025-11,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,HIV Testing,35-44,Female,1,20,8 ,28 ,300 ,300 ,9.8 ,90,-6.7924,39.2083
2091,2025-11-22,2025-11,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Child Immunization,45+,Female,4,48,106 ,154 ,250 ,"1,000 ",5.5 ,94,-6.7924,39.2083
6313,2025-12-13,2025-12,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,15-24,Male,4,180,115 ,295 ,800 ,"3,200 ",9.9 ,98,-6.7924,39.2083
6752,2025-12-29,2025-12,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Post-abortion Care,15-24,Male,2,120,30 ,150 ,"1,500 ","3,000 ",19.1 ,100,-6.7924,39.2083
2513,2026-01-06,2026-01,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Malaria Prevention,35-44,Female,2,16,50 ,66 ,180 ,360 ,4.5 ,102,-6.7924,39.2083
5599,2026-02-01,2026-02,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,45+,Male,4,180,28 ,208 ,800 ,"3,200 ",14.3 ,106,-6.7924,39.2083
5174,2026-03-22,2026-03,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,45+,Male,7,315,158 ,473 ,800 ,"5,600 ",10.8 ,113,-6.7924,39.2083
2839,2026-03-25,2026-03,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,45+,Female,3,135,33 ,168 ,800 ,"2,400 ",13.3 ,116,-6.7924,39.2083
5281,2026-04-04,2026-04,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Post-abortion Care,15-24,Male,2,120,48 ,168 ,"1,500 ","3,000 ",16.8 ,118,-6.7924,39.2083
7200,2026-04-28,2026-04,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Maternal Health,35-44,Female,5,225,68 ,293 ,800 ,"4,000 ",12.7 ,123,-6.7924,39.2083
1492,2026-05-02,2026-05,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Child Immunization,45+,Female,9,108,46 ,154 ,250 ,"2,250 ",13.6 ,132,-6.7924,39.2083
2939,2026-05-27,2026-05,Tanzania,Dar es Salaam,Tan_Dar_Mo_3,Mobile Unit,Family Planning,15-24,Female,8,120,120 ,240 ,120 ,960 ,3.0 ,140,-6.7924,39.2083
4485,2025-01-05,2025-01,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,HIV Testing,35-44,Female,6,120,129 ,249 ,300 ,"1,800 ",6.2 ,6,-6.7924,39.2083
8487,2025-02-12,2025-02,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Maternal Health,35-44,Male,4,180,66 ,246 ,800 ,"3,200 ",12.0 ,10,-6.7924,39.2083
5969,2025-02-23,2025-02,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Family Planning,25-34,Female,5,75,112 ,187 ,120 ,600 ,2.2 ,15,-6.7924,39.2083
587,2025-04-03,2025-04,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,HIV Testing,15-24,Male,3,60,19 ,79 ,300 ,900 ,10.4 ,18,-6.7924,39.2083
640,2025-04-08,2025-04,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Post-abortion Care,25-34,Male,3,180,41 ,221 ,"1,500 ","4,500 ",19.4 ,21,-6.7924,39.2083
1513,2025-05-07,2025-05,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,HIV Testing,45+,Female,3,60,52 ,112 ,300 ,900 ,7.0 ,24,-6.7924,39.2083
463,2025-05-16,2025-05,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Malaria Prevention,35-44,Female,1,8,27 ,35 ,180 ,180 ,4.2 ,25,-6.7924,39.2083
6501,2025-07-22,2025-07,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Malaria Prevention,15-24,Female,5,40,44 ,84 ,180 ,900 ,9.7 ,30,-6.7924,39.2083
5851,2025-07-27,2025-07,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Maternal Health,25-34,Male,5,225,125 ,350 ,800 ,"4,000 ",10.4 ,35,-6.7924,39.2083
1104,2025-09-08,2025-09,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Family Planning,15-24,Male,8,120,139 ,259 ,120 ,960 ,2.7 ,43,-6.7924,39.2083
6788,2025-09-10,2025-09,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,HIV Testing,35-44,Male,2,40,48 ,88 ,300 ,600 ,5.8 ,45,-6.7924,39.2083
4737,2025-09-23,2025-09,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Maternal Health,15-24,Female,9,405,248 ,653 ,800 ,"7,200 ",10.0 ,54,-6.7924,39.2083
7707,2025-10-11,2025-10,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,HIV Testing,25-34,Male,2,40,14 ,54 ,300 ,600 ,10.2 ,56,-6.7924,39.2083
2603,2025-10-18,2025-10,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Family Planning,45+,Male,4,60,87 ,147 ,120 ,480 ,2.3 ,60,-6.7924,39.2083
543,2025-10-29,2025-10,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Maternal Health,25-34,Female,2,90,57 ,147 ,800 ,"1,600 ",9.9 ,62,-6.7924,39.2083
6058,2025-12-05,2025-12,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Maternal Health,45+,Female,3,135,39 ,174 ,800 ,"2,400 ",12.8 ,65,-6.7924,39.2083
8536,2025-12-31,2025-12,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Family Planning,15-24,Female,7,105,88 ,193 ,120 ,840 ,3.3 ,72,-6.7924,39.2083
1112,2026-01-07,2026-01,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Family Planning,35-44,Female,9,135,48 ,183 ,120 ,"1,080 ",4.9 ,81,-6.7924,39.2083
1618,2026-01-27,2026-01,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Malaria Prevention,35-44,Female,6,48,153 ,201 ,180 ,"1,080 ",4.4 ,87,-6.7924,39.2083
1977,2026-02-21,2026-02,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Family Planning,35-44,Female,10,150,239 ,389 ,120 ,"1,200 ",2.1 ,97,-6.7924,39.2083
7059,2026-03-09,2026-03,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Post-abortion Care,35-44,Female,3,180,20 ,200 ,"1,500 ","4,500 ",21.5 ,100,-6.7924,39.2083
8756,2026-04-19,2026-04,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Family Planning,15-24,Female,10,150,83 ,233 ,120 ,"1,200 ",4.1 ,110,-6.7924,39.2083
8650,2026-05-14,2026-05,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Child Immunization,45+,Male,9,108,270 ,378 ,250 ,"2,250 ",5.0 ,119,-6.7924,39.2083
1411,2026-05-16,2026-05,Tanzania,Dar es Salaam,Tan_Dar_Mo_4,Mobile Unit,Family Planning,25-34,Female,8,120,54 ,174 ,120 ,960 ,4.5 ,127,-6.7924,39.2083
1587,2025-04-16,2025-04,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Malaria Prevention,25-34,Female,14,112,417 ,529 ,180 ,"2,520 ",3.8 ,14,-8.9039,33.4651
4565,2025-04-27,2025-04,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Malaria Prevention,25-34,Male,9,72,255 ,327 ,180 ,"1,620 ",3.9 ,23,-8.9039,33.4651
4378,2025-06-03,2025-06,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Child Immunization,35-44,Female,17,204,240 ,444 ,250 ,"4,250 ",8.6 ,40,-8.9039,33.4651
2282,2025-07-01,2025-07,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Child Immunization,25-34,Male,17,204,98 ,302 ,250 ,"4,250 ",13.1 ,57,-8.9039,33.4651
1615,2025-09-28,2025-09,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Malaria Prevention,25-34,Male,8,64,220 ,284 ,180 ,"1,440 ",4.1 ,65,-8.9039,33.4651
2023,2025-10-21,2025-10,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Maternal Health,35-44,Female,12,540,230 ,770 ,800 ,"9,600 ",11.5 ,77,-8.9039,33.4651
5506,2026-01-01,2026-01,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,HIV Testing,35-44,Female,5,100,37 ,137 ,300 ,"1,500 ",10.0 ,82,-8.9039,33.4651
8958,2026-01-31,2026-01,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,HIV Testing,25-34,Female,5,100,98 ,198 ,300 ,"1,500 ",6.6 ,87,-8.9039,33.4651
6231,2026-02-05,2026-02,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Malaria Prevention,35-44,Female,9,72,55 ,127 ,180 ,"1,620 ",11.7 ,96,-8.9039,33.4651
8169,2026-02-13,2026-02,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Malaria Prevention,15-24,Male,7,56,203 ,259 ,180 ,"1,260 ",3.9 ,103,-8.9039,33.4651
2605,2026-02-15,2026-02,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Post-abortion Care,25-34,Male,3,180,65 ,245 ,"1,500 ","4,500 ",17.4 ,106,-8.9039,33.4651
2793,2026-03-07,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Child Immunization,45+,Male,5,60,129 ,189 ,250 ,"1,250 ",5.6 ,111,-8.9039,33.4651
4026,2026-03-14,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Family Planning,35-44,Male,16,240,86 ,326 ,120 ,"1,920 ",4.9 ,127,-8.9039,33.4651
904,2026-04-06,2026-04,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Malaria Prevention,35-44,Female,6,48,109 ,157 ,180 ,"1,080 ",5.9 ,133,-8.9039,33.4651
1218,2026-04-24,2026-04,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Post-abortion Care,15-24,Male,1,60,6 ,66 ,"1,500 ","1,500 ",21.7 ,134,-8.9039,33.4651
1999,2026-05-01,2026-05,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,HIV Testing,35-44,Male,5,100,91 ,191 ,300 ,"1,500 ",6.8 ,139,-8.9039,33.4651
1879,2026-05-13,2026-05,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,HIV Testing,15-24,Female,6,120,167 ,287 ,300 ,"1,800 ",5.3 ,145,-8.9039,33.4651
4646,2026-05-18,2026-05,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Post-abortion Care,25-34,Male,2,120,54 ,174 ,"1,500 ","3,000 ",16.3 ,147,-8.9039,33.4651
8196,2026-05-24,2026-05,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Child Immunization,45+,Female,14,168,97 ,265 ,250 ,"3,500 ",12.2 ,161,-8.9039,33.4651
5630,2026-05-28,2026-05,Tanzania,Mbeya,Tan_Mbe_Cl_1,Clinic,Post-abortion Care,15-24,Female,3,180,19 ,199 ,"1,500 ","4,500 ",21.6 ,164,-8.9039,33.4651
8228,2025-01-12,2025-01,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Family Planning,45+,Male,8,120,195 ,315 ,120 ,960 ,2.1 ,8,-8.9039,33.4651
4905,2025-01-29,2025-01,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Post-abortion Care,35-44,Female,5,300,110 ,410 ,"1,500 ","7,500 ",17.3 ,13,-8.9039,33.4651
22,2025-03-02,2025-03,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Maternal Health,15-24,Female,8,360,212 ,572 ,800 ,"6,400 ",10.2 ,21,-8.9039,33.4651
2988,2025-03-09,2025-03,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,HIV Testing,25-34,Female,4,80,46 ,126 ,300 ,"1,200 ",8.6 ,25,-8.9039,33.4651
233,2025-03-28,2025-03,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,HIV Testing,45+,Male,5,100,127 ,227 ,300 ,"1,500 ",5.6 ,30,-8.9039,33.4651
4725,2025-03-30,2025-03,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Malaria Prevention,15-24,Female,8,64,109 ,173 ,180 ,"1,440 ",7.3 ,38,-8.9039,33.4651
5769,2025-05-01,2025-05,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Maternal Health,25-34,Male,9,405,78 ,483 ,800 ,"7,200 ",13.9 ,47,-8.9039,33.4651
2663,2025-05-10,2025-05,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Maternal Health,25-34,Male,9,405,46 ,451 ,800 ,"7,200 ",15.0 ,56,-8.9039,33.4651
8819,2025-05-18,2025-05,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Malaria Prevention,35-44,Male,12,96,322 ,418 ,180 ,"2,160 ",4.2 ,68,-8.9039,33.4651
4407,2025-06-05,2025-06,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Post-abortion Care,15-24,Female,6,360,106 ,466 ,"1,500 ","9,000 ",18.3 ,74,-8.9039,33.4651
1082,2025-06-07,2025-06,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Maternal Health,25-34,Female,8,360,48 ,408 ,800 ,"6,400 ",14.7 ,82,-8.9039,33.4651
4642,2025-08-23,2025-08,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Post-abortion Care,35-44,Male,1,60,6 ,66 ,"1,500 ","1,500 ",21.7 ,83,-8.9039,33.4651
2061,2025-09-22,2025-09,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Maternal Health,45+,Male,4,180,25 ,205 ,800 ,"3,200 ",14.6 ,87,-8.9039,33.4651
6165,2025-09-22,2025-09,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Malaria Prevention,25-34,Female,8,64,167 ,231 ,180 ,"1,440 ",5.2 ,95,-8.9039,33.4651
3124,2025-09-28,2025-09,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Malaria Prevention,35-44,Male,7,56,195 ,251 ,180 ,"1,260 ",4.0 ,102,-8.9039,33.4651
2927,2025-12-01,2025-12,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Maternal Health,25-34,Female,16,720,140 ,860 ,800 ,"12,800 ",13.9 ,118,-8.9039,33.4651
8627,2026-01-28,2026-01,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Child Immunization,15-24,Male,10,120,288 ,408 ,250 ,"2,500 ",5.1 ,128,-8.9039,33.4651
4192,2026-02-02,2026-02,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Post-abortion Care,25-34,Male,4,240,30 ,270 ,"1,500 ","6,000 ",21.2 ,132,-8.9039,33.4651
6818,2026-02-27,2026-02,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Child Immunization,45+,Male,18,216,304 ,520 ,250 ,"4,500 ",7.7 ,150,-8.9039,33.4651
2614,2026-03-09,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Malaria Prevention,35-44,Female,5,40,26 ,66 ,180 ,900 ,12.7 ,155,-8.9039,33.4651
1208,2026-03-10,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Malaria Prevention,35-44,Female,9,72,66 ,138 ,180 ,"1,620 ",10.7 ,164,-8.9039,33.4651
7860,2026-03-21,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,HIV Testing,15-24,Male,7,140,72 ,212 ,300 ,"2,100 ",8.9 ,171,-8.9039,33.4651
1272,2026-03-29,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Child Immunization,45+,Female,10,120,89 ,209 ,250 ,"2,500 ",11.0 ,181,-8.9039,33.4651
4761,2026-04-14,2026-04,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,HIV Testing,15-24,Female,4,80,91 ,171 ,300 ,"1,200 ",6.0 ,185,-8.9039,33.4651
7934,2026-04-24,2026-04,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Post-abortion Care,45+,Female,1,60,8 ,68 ,"1,500 ","1,500 ",21.1 ,186,-8.9039,33.4651
1128,2026-05-02,2026-05,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,HIV Testing,25-34,Male,6,120,131 ,251 ,300 ,"1,800 ",6.2 ,192,-8.9039,33.4651
2371,2026-05-23,2026-05,Tanzania,Mbeya,Tan_Mbe_Cl_2,Clinic,Child Immunization,25-34,Male,14,168,171 ,339 ,250 ,"3,500 ",9.3 ,206,-8.9039,33.4651
6976,2025-01-05,2025-01,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Malaria Prevention,35-44,Female,10,80,151 ,231 ,180 ,"1,800 ",6.8 ,10,-8.9039,33.4651
740,2025-01-08,2025-01,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Child Immunization,15-24,Female,18,216,259 ,475 ,250 ,"4,500 ",8.5 ,28,-8.9039,33.4651
7918,2025-01-09,2025-01,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Malaria Prevention,15-24,Female,9,72,148 ,220 ,180 ,"1,620 ",6.4 ,37,-8.9039,33.4651
8268,2025-01-24,2025-01,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,HIV Testing,25-34,Male,4,80,35 ,115 ,300 ,"1,200 ",9.5 ,41,-8.9039,33.4651
5952,2025-02-01,2025-02,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Family Planning,45+,Male,13,195,354 ,549 ,120 ,"1,560 ",1.8 ,54,-8.9039,33.4651
6994,2025-03-07,2025-03,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Family Planning,45+,Male,14,210,134 ,344 ,120 ,"1,680 ",3.9 ,68,-8.9039,33.4651
5364,2025-03-26,2025-03,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Post-abortion Care,15-24,Male,3,180,42 ,222 ,"1,500 ","4,500 ",19.2 ,71,-8.9039,33.4651
4220,2025-03-27,2025-03,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Family Planning,15-24,Male,14,210,300 ,510 ,120 ,"1,680 ",2.3 ,85,-8.9039,33.4651
428,2025-04-28,2025-04,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Family Planning,35-44,Female,16,240,351 ,591 ,120 ,"1,920 ",2.3 ,101,-8.9039,33.4651
5633,2025-05-20,2025-05,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Post-abortion Care,25-34,Female,6,360,129 ,489 ,"1,500 ","9,000 ",17.4 ,107,-8.9039,33.4651
676,2025-06-08,2025-06,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Family Planning,25-34,Male,13,195,259 ,454 ,120 ,"1,560 ",2.4 ,120,-8.9039,33.4651
6743,2025-08-15,2025-08,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,HIV Testing,45+,Female,6,120,125 ,245 ,300 ,"1,800 ",6.3 ,126,-8.9039,33.4651
8194,2025-08-17,2025-08,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Family Planning,35-44,Female,14,210,78 ,288 ,120 ,"1,680 ",4.8 ,140,-8.9039,33.4651
8684,2025-08-29,2025-08,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,HIV Testing,25-34,Female,2,40,31 ,71 ,300 ,600 ,7.5 ,142,-8.9039,33.4651
6645,2025-09-20,2025-09,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,HIV Testing,45+,Male,8,160,223 ,383 ,300 ,"2,400 ",5.3 ,150,-8.9039,33.4651
7529,2025-09-23,2025-09,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Malaria Prevention,35-44,Male,6,48,138 ,186 ,180 ,"1,080 ",4.8 ,156,-8.9039,33.4651
5428,2025-10-04,2025-10,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Post-abortion Care,35-44,Male,5,300,47 ,347 ,"1,500 ","7,500 ",20.6 ,161,-8.9039,33.4651
2303,2025-11-14,2025-11,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Maternal Health,35-44,Male,6,270,134 ,404 ,800 ,"4,800 ",10.9 ,167,-8.9039,33.4651
1340,2026-01-02,2026-01,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Maternal Health,15-24,Male,10,450,252 ,702 ,800 ,"8,000 ",10.4 ,177,-8.9039,33.4651
8310,2026-01-31,2026-01,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Family Planning,45+,Female,11,165,56 ,221 ,120 ,"1,320 ",5.0 ,188,-8.9039,33.4651
1213,2026-03-20,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Maternal Health,35-44,Female,11,495,141 ,636 ,800 ,"8,800 ",12.8 ,199,-8.9039,33.4651
8126,2026-03-20,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Malaria Prevention,45+,Male,8,64,219 ,283 ,180 ,"1,440 ",4.1 ,207,-8.9039,33.4651
4398,2026-03-21,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,HIV Testing,45+,Male,5,100,121 ,221 ,300 ,"1,500 ",5.8 ,212,-8.9039,33.4651
8783,2026-03-21,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Malaria Prevention,35-44,Female,5,40,138 ,178 ,180 ,900 ,4.0 ,217,-8.9039,33.4651
7051,2026-03-25,2026-03,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Child Immunization,25-34,Male,20,240,138 ,378 ,250 ,"5,000 ",12.2 ,237,-8.9039,33.4651
952,2026-04-22,2026-04,Tanzania,Mbeya,Tan_Mbe_Cl_3,Clinic,Post-abortion Care,25-34,Female,3,180,26 ,206 ,"1,500 ","4,500 ",20.9 ,240,-8.9039,33.4651
